 energy shell parameters
             Nshells                80
              kstart      63.770000000
                kend    1660.000000000
                  Np                40
 isotropic coordinates
    i    j                 x                 y                 z
   75   23  -0.148231960E+04   0.301666093E+03   0.376991118E+03
   75   24  -0.991596808E+03   0.592038177E+03   0.104719755E+04
   75   25  -0.353856143E+03   0.526183055E+03   0.142418867E+04
   75   26   0.657650291E+03   0.295189475E+03   0.138230077E+04
   75   27   0.125159810E+04  -0.121135135E+03   0.921533845E+03
   75   28   0.146062916E+04  -0.518541267E+03   0.167551608E+03
   75   29   0.568414124E+03  -0.143646671E+04  -0.209439510E+03
   75   30  -0.303314908E+03  -0.141226603E+04  -0.586430629E+03
   75   31  -0.105924414E+04  -0.109366532E+04  -0.335103216E+03
   75   32  -0.136612256E+04  -0.672168974E+03   0.335103216E+03
   75   33  -0.998802848E+03  -0.392030974E+03   0.113097336E+04
   75   34  -0.172455912E+03  -0.501272968E+03   0.146607657E+04
   75   35   0.687714181E+03  -0.694139632E+03   0.121474916E+04
   75   36   0.945554770E+03  -0.113298740E+04   0.502654825E+03
   75   37  -0.543622316E+03  -0.143139642E+04   0.293215314E+03
   75   38  -0.516026800E+03  -0.111172435E+04   0.963421747E+03
   75   39   0.177139604E+03  -0.139636709E+04   0.670206433E+03
   75   40   0.328610879E+03  -0.136866153E+04   0.670206433E+03
   75   41   0.661637298E+03  -0.785511744E+03   0.117286126E+04
   75   42  -0.161702579E+03  -0.963656007E+03   0.121474916E+04
   75   43  -0.590924105E+03  -0.131806827E+04   0.586430629E+03
   75   44  -0.113242032E+03  -0.155429012E+04  -0.418879020E+02
   75   45   0.714592706E+03  -0.138301664E+04  -0.837758041E+02
   75   46   0.110974058E+04  -0.972733323E+03   0.502654825E+03
   75   47   0.125687914E+04   0.377671199E+02   0.921533845E+03
   75   48   0.515660479E+03   0.122922334E+03   0.146607657E+04
   75   49  -0.391039683E+03  -0.593907040E+02   0.150796447E+04
   75   50  -0.102830454E+04  -0.432294801E+03   0.108908545E+04
   75   51  -0.124876527E+04  -0.871026568E+03   0.335103216E+03
   75   52  -0.960088127E+03  -0.116897589E+04  -0.376991118E+03
   75   53  -0.301169285E+03  -0.125136574E+04  -0.879645943E+03
   75   54   0.613506440E+03  -0.109762533E+04  -0.921533845E+03
   75   55   0.129971287E+04  -0.698913967E+03  -0.502654825E+03
   75   56   0.152533538E+04  -0.275090140E+03   0.167551608E+03
   75   57   0.120319085E+04   0.828372582E+03   0.544542727E+03
   75   58   0.528511389E+03   0.982326184E+03   0.108908545E+04
   75   59  -0.316696648E+03   0.866581025E+03   0.125663706E+04
   75   60  -0.107620368E+04   0.511404245E+03   0.100530965E+04
   75   61  -0.150887158E+04   0.107612245E+03   0.376991118E+03
   75   62  -0.148231960E+04  -0.301666093E+03  -0.376991118E+03
   75   63  -0.991596808E+03  -0.592038177E+03  -0.104719755E+04
   75   64  -0.353856143E+03  -0.526183055E+03  -0.142418867E+04
   75   65   0.657650291E+03  -0.295189475E+03  -0.138230077E+04
   75   66   0.125159810E+04   0.121135135E+03  -0.921533845E+03
   75   67   0.146062916E+04   0.518541267E+03  -0.167551608E+03
   75   68   0.568414124E+03   0.143646671E+04   0.209439510E+03
   75   69  -0.303314908E+03   0.141226603E+04   0.586430629E+03
   75   70  -0.105924414E+04   0.109366532E+04   0.335103216E+03
   75   71  -0.136612256E+04   0.672168974E+03  -0.335103216E+03
   75   72  -0.998802848E+03   0.392030974E+03  -0.113097336E+04
   75   73  -0.172455912E+03   0.501272968E+03  -0.146607657E+04
   75   74   0.687714181E+03   0.694139632E+03  -0.121474916E+04
   75   75   0.945554770E+03   0.113298740E+04  -0.502654825E+03
   75   76  -0.543622316E+03   0.143139642E+04  -0.293215314E+03
   75   77  -0.516026800E+03   0.111172435E+04  -0.963421747E+03
   75   78   0.177139604E+03   0.139636709E+04  -0.670206433E+03
   76    1   0.142028664E+04   0.424338256E+03  -0.544542727E+03
   76    2   0.143516096E+04   0.590035311E+03   0.293215314E+03
   76    3   0.156466110E+04  -0.209487263E+03   0.418879020E+02
   76    4   0.133823694E+04  -0.442546517E+03  -0.712094335E+03
   76    5   0.953016617E+03   0.331583600E+03  -0.121474916E+04
   76    6   0.818307230E+03   0.946570488E+03  -0.963421747E+03
   76    7   0.105663187E+04   0.116157626E+04  -0.167551608E+03
   76    8   0.753995512E+03   0.110609950E+04   0.837758041E+03
   76    9   0.108305664E+04   0.366994635E+03   0.108908545E+04
   76   10   0.122313373E+04  -0.603604565E+03   0.795870139E+03
   76   11   0.112072210E+04  -0.110543860E+04   0.125663706E+03
   76   12   0.823552949E+03  -0.116892590E+04  -0.670206433E+03
   76   13   0.535590447E+03  -0.721650655E+03  -0.129852496E+04
   76   14   0.935233685E+02   0.288123009E+03  -0.154985238E+04
   76   15  -0.465537223E+02   0.955248618E+03  -0.125663706E+04
   76   16   0.558579132E+02   0.146519039E+04  -0.586430629E+03
   76   17   0.361640511E+03   0.152287725E+04   0.209439510E+03
   76   18  -0.596421313E+02   0.100728902E+04   0.121474916E+04
   76   19   0.410199462E+03   0.227119843E+03   0.150796447E+04
   76   20   0.473206888E+03  -0.687875328E+03   0.134041287E+04
   76   21   0.448353081E+03  -0.128816696E+04   0.795870139E+03
   76   22   0.213097793E+03  -0.156417346E+04  -0.418879020E+02
   76   23  -0.146961933E+03  -0.137975246E+04  -0.753982237E+03
   76   24  -0.528414830E+03  -0.797148003E+03  -0.125663706E+04
   76   25  -0.806087014E+03   0.217533793E+03  -0.134041287E+04
   76   26  -0.891819529E+03   0.877656163E+03  -0.963421747E+03
   76   27  -0.759467901E+03   0.136156047E+04  -0.251327412E+03
   76   28  -0.477226026E+03   0.140340030E+04   0.544542727E+03
   76   29  -0.770275865E+03   0.322137108E+03   0.134041287E+04
   76   30  -0.433974964E+03  -0.628262838E+03   0.138230077E+04
   76   31  -0.456401319E+03  -0.125843680E+04   0.837758041E+03
   76   32  -0.737957730E+03  -0.139551699E+04  -0.418879020E+02
   76   33  -0.115252233E+04  -0.877902032E+03  -0.628318531E+03
   76   34  -0.142987751E+04  -0.880374751E+01  -0.670206433E+03
   76   35  -0.141174988E+04   0.702671875E+03  -0.837758041E+02
   76   36  -0.111568829E+04   0.861374006E+03   0.712094335E+03
   76   37  -0.116439483E+04  -0.710337441E+03   0.795870139E+03
   76   38  -0.148297907E+04  -0.536244890E+03   0.837758041E+02
   76   39  -0.142987313E+04   0.948848066E+01   0.670206433E+03
   76   40   0.142028664E+04  -0.424338256E+03   0.544542727E+03
   76   41   0.143516096E+04  -0.590035311E+03  -0.293215314E+03
   76   42   0.156466110E+04   0.209487263E+03  -0.418879020E+02
   76   43   0.133823694E+04   0.442546517E+03   0.712094335E+03
   76   44   0.953016617E+03  -0.331583600E+03   0.121474916E+04
   76   45   0.818307230E+03  -0.946570488E+03   0.963421747E+03
   76   46   0.105663187E+04  -0.116157626E+04   0.167551608E+03
   76   47   0.753995512E+03  -0.110609950E+04  -0.837758041E+03
   76   48   0.108305664E+04  -0.366994635E+03  -0.108908545E+04
   76   49   0.122313373E+04   0.603604565E+03  -0.795870139E+03
   76   50   0.112072210E+04   0.110543860E+04  -0.125663706E+03
   76   51   0.823552949E+03   0.116892590E+04   0.670206433E+03
   76   52   0.535590447E+03   0.721650655E+03   0.129852496E+04
   76   53   0.935233685E+02  -0.288123009E+03   0.154985238E+04
   76   54  -0.465537223E+02  -0.955248618E+03   0.125663706E+04
   76   55   0.558579132E+02  -0.146519039E+04   0.586430629E+03
   76   56   0.361640511E+03  -0.152287725E+04  -0.209439510E+03
   76   57  -0.596421313E+02  -0.100728902E+04  -0.121474916E+04
   76   58   0.410199462E+03  -0.227119843E+03  -0.150796447E+04
   76   59   0.473206888E+03   0.687875328E+03  -0.134041287E+04
   76   60   0.448353081E+03   0.128816696E+04  -0.795870139E+03
   76   61   0.213097793E+03   0.156417346E+04   0.418879020E+02
   76   62  -0.146961933E+03   0.137975246E+04   0.753982237E+03
   76   63  -0.528414830E+03   0.797148003E+03   0.125663706E+04
   76   64  -0.806087014E+03  -0.217533793E+03   0.134041287E+04
   76   65  -0.891819529E+03  -0.877656163E+03   0.963421747E+03
   76   66  -0.759467901E+03  -0.136156047E+04   0.251327412E+03
   76   67  -0.477226026E+03  -0.140340030E+04  -0.544542727E+03
   76   68  -0.770275865E+03  -0.322137108E+03  -0.134041287E+04
   76   69  -0.433974964E+03   0.628262838E+03  -0.138230077E+04
   76   70  -0.456401319E+03   0.125843680E+04  -0.837758041E+03
   76   71  -0.737957730E+03   0.139551699E+04   0.418879020E+02
   76   72  -0.115252233E+04   0.877902032E+03   0.628318531E+03
   76   73  -0.142987751E+04   0.880374751E+01   0.670206433E+03
   76   74  -0.141174988E+04  -0.702671875E+03   0.837758041E+02
   76   75  -0.111568829E+04  -0.861374006E+03  -0.712094335E+03
   76   76  -0.116439483E+04   0.710337441E+03  -0.795870139E+03
   76   77  -0.148297907E+04   0.536244890E+03  -0.837758041E+02
   76   78  -0.142987313E+04  -0.948848066E+01  -0.670206433E+03
   77    1   0.980349992E+03   0.133436558E+03   0.125663706E+04
   77    2   0.128140646E+04   0.721970529E+03   0.628318531E+03
   77    3   0.606428495E+03   0.954553234E+03   0.113097336E+04
   77    4   0.125570415E+03   0.374456687E+03   0.154985238E+04
   77    5   0.319690296E+03  -0.553575403E+03   0.146607657E+04
   77    6   0.994668257E+03  -0.747004481E+03   0.100530965E+04
   77    7   0.147552634E+04  -0.192221936E+03   0.586430629E+03
   77    8   0.147779850E+04   0.536809566E+03  -0.293215314E+03
   77    9   0.101115514E+04   0.123848246E+04  -0.418879020E+02
   77   10   0.309281635E+03   0.151225440E+04   0.418879020E+03
   77   11  -0.359730198E+03   0.122492483E+04   0.963421747E+03
   77   12  -0.740340576E+03   0.568996377E+03   0.129852496E+04
   77   13  -0.687169272E+03  -0.418414993E+03   0.138230077E+04
   77   14  -0.220525916E+03  -0.115034313E+04   0.108908545E+04
   77   15   0.481347590E+03  -0.140798854E+04   0.586430629E+03
   77   16   0.115035942E+04  -0.110800855E+04   0.837758041E+02
   77   17   0.153398119E+04  -0.376516085E+03  -0.251327412E+03
   77   18   0.106803039E+04   0.480865969E+03  -0.108908545E+04
   77   19   0.669949075E+03   0.115560347E+04  -0.879645943E+03
   77   20  -0.124702413E+03   0.153851155E+04  -0.418879020E+03
   77   21  -0.715625096E+03   0.142789722E+04   0.837758041E+02
   77   22  -0.123624637E+04   0.856268796E+03   0.544542727E+03
   77   23  -0.141048901E+04   0.772520987E+01   0.753982237E+03
   77   24  -0.117374679E+04  -0.855084753E+03   0.670206433E+03
   77   25  -0.625016989E+03  -0.144270810E+04   0.293215314E+03
   77   26   0.102227413E+03  -0.158729460E+04  -0.167551608E+03
   77   27   0.740303728E+03  -0.124932056E+04  -0.670206433E+03
   77   28   0.110556248E+04  -0.489016378E+03  -0.104719755E+04
   77   29   0.247758911E+03   0.471897017E+03  -0.150796447E+04
   77   30  -0.391758106E+03   0.110383268E+04  -0.108908545E+04
   77   31  -0.114115377E+04   0.979423000E+03  -0.544542727E+03
   77   32  -0.156671087E+04   0.274538965E+03  -0.167551608E+03
   77   33  -0.145741736E+04  -0.646661741E+03  -0.125663706E+03
   77   34  -0.854590770E+03  -0.123740695E+04  -0.544542727E+03
   77   35  -0.199428431E+03  -0.115418772E+04  -0.108908545E+04
   77   36   0.320361992E+03  -0.553186955E+03  -0.146607657E+04
   77   37  -0.104224850E+04   0.310068807E+03  -0.117286126E+04
   77   38  -0.116638572E+04  -0.432348230E+03  -0.100530965E+04
   77   39  -0.583181424E+03  -0.261814895E+03  -0.146607657E+04
   77   40   0.980349992E+03  -0.133436558E+03  -0.125663706E+04
   77   41   0.128140646E+04  -0.721970529E+03  -0.628318531E+03
   77   42   0.606428495E+03  -0.954553234E+03  -0.113097336E+04
   77   43   0.125570415E+03  -0.374456687E+03  -0.154985238E+04
   77   44   0.319690296E+03   0.553575403E+03  -0.146607657E+04
   77   45   0.994668257E+03   0.747004481E+03  -0.100530965E+04
   77   46   0.147552634E+04   0.192221936E+03  -0.586430629E+03
   77   47   0.147779850E+04  -0.536809566E+03   0.293215314E+03
   77   48   0.101115514E+04  -0.123848246E+04   0.418879020E+02
   77   49   0.309281635E+03  -0.151225440E+04  -0.418879020E+03
   77   50  -0.359730198E+03  -0.122492483E+04  -0.963421747E+03
   77   51  -0.740340576E+03  -0.568996377E+03  -0.129852496E+04
   77   52  -0.687169272E+03   0.418414993E+03  -0.138230077E+04
   77   53  -0.220525916E+03   0.115034313E+04  -0.108908545E+04
   77   54   0.481347590E+03   0.140798854E+04  -0.586430629E+03
   77   55   0.115035942E+04   0.110800855E+04  -0.837758041E+02
   77   56   0.153398119E+04   0.376516085E+03   0.251327412E+03
   77   57   0.106803039E+04  -0.480865969E+03   0.108908545E+04
   77   58   0.669949075E+03  -0.115560347E+04   0.879645943E+03
   77   59  -0.124702413E+03  -0.153851155E+04   0.418879020E+03
   77   60  -0.715625096E+03  -0.142789722E+04  -0.837758041E+02
   77   61  -0.123624637E+04  -0.856268796E+03  -0.544542727E+03
   77   62  -0.141048901E+04  -0.772520987E+01  -0.753982237E+03
   77   63  -0.117374679E+04   0.855084753E+03  -0.670206433E+03
   77   64  -0.625016989E+03   0.144270810E+04  -0.293215314E+03
   77   65   0.102227413E+03   0.158729460E+04   0.167551608E+03
   77   66   0.740303728E+03   0.124932056E+04   0.670206433E+03
   77   67   0.110556248E+04   0.489016378E+03   0.104719755E+04
   77   68   0.247758911E+03  -0.471897017E+03   0.150796447E+04
   77   69  -0.391758106E+03  -0.110383268E+04   0.108908545E+04
   77   70  -0.114115377E+04  -0.979423000E+03   0.544542727E+03
   77   71  -0.156671087E+04  -0.274538965E+03   0.167551608E+03
   77   72  -0.145741736E+04   0.646661741E+03   0.125663706E+03
   77   73  -0.854590770E+03   0.123740695E+04   0.544542727E+03
   77   74  -0.199428431E+03   0.115418772E+04   0.108908545E+04
   77   75   0.320361992E+03   0.553186955E+03   0.146607657E+04
   77   76  -0.104224850E+04  -0.310068807E+03   0.117286126E+04
   77   77  -0.116638572E+04   0.432348230E+03   0.100530965E+04
   77   78  -0.583181424E+03   0.261814895E+03   0.146607657E+04
   78    1  -0.138727122E+04   0.437571858E+03   0.712094335E+03
   78    2  -0.770983081E+03   0.343363618E+03   0.138230077E+04
   78    3  -0.715387763E+03   0.100730657E+04   0.104719755E+04
   78    4  -0.109279959E+04   0.116862846E+04   0.251327412E+03
   78    5  -0.152580674E+04   0.528385594E+03  -0.125663706E+03
   78    6  -0.158140205E+04  -0.279949162E+03   0.209439510E+03
   78    7  -0.122966040E+04  -0.427577763E+03   0.963421747E+03
   78    8  -0.180031255E+03  -0.664286934E+03   0.146607657E+04
   78    9   0.209002970E+03   0.213891432E+03   0.159174028E+04
   78   10   0.210529928E+03   0.105030021E+04   0.121474916E+04
   78   11  -0.286811391E+02   0.155239819E+04   0.460766923E+03
   78   12  -0.474452953E+03   0.152052230E+04  -0.293215314E+03
   78   13  -0.954134528E+03   0.100541418E+04  -0.837758041E+03
   78   14  -0.129324800E+04   0.149656406E+03  -0.963421747E+03
   78   15  -0.134901537E+04  -0.677735597E+03  -0.586430629E+03
   78   16  -0.110548464E+04  -0.117693723E+04   0.125663706E+03
   78   17  -0.660622407E+03  -0.118864206E+04   0.879645943E+03
   78   18   0.642487806E+03  -0.101201344E+04   0.108908545E+04
   78   19   0.931215408E+03  -0.264082715E+03   0.129852496E+04
   78   20   0.109087427E+04   0.649934406E+03   0.100530965E+04
   78   21   0.921796732E+03   0.127719904E+04   0.376991118E+03
   78   22   0.541240483E+03   0.147919077E+04  -0.376991118E+03
   78   23   0.128939536E+03   0.119177866E+04  -0.108908545E+04
   78   24  -0.466300069E+03   0.506214015E+03  -0.146607657E+04
   78   25  -0.639158468E+03  -0.431546040E+03  -0.142418867E+04
   78   26  -0.644030081E+03  -0.113142065E+04  -0.963421747E+03
   78   27  -0.354486650E+03  -0.156637901E+04  -0.209439510E+03
   78   28   0.924883587E+02  -0.152249401E+04   0.544542727E+03
   78   29   0.131687170E+04  -0.797656537E+03   0.502654825E+03
   78   30   0.154801086E+04   0.120104624E+03   0.460766923E+03
   78   31   0.141203837E+04   0.775334112E+03  -0.167551608E+03
   78   32   0.100651267E+04   0.825723726E+03  -0.963421747E+03
   78   33   0.546520972E+03   0.224559281E+03  -0.150796447E+04
   78   34   0.371177100E+03  -0.676005246E+03  -0.142418867E+04
   78   35   0.376506296E+03  -0.135937582E+04  -0.795870139E+03
   78   36   0.816234724E+03  -0.139824003E+04   0.418879020E+02
   78   37   0.153544726E+04  -0.113175722E+03  -0.502654825E+03
   78   38   0.115001811E+04  -0.338260440E+03  -0.108908545E+04
   78   39   0.129384688E+04  -0.834486238E+03  -0.502654825E+03
   78   40  -0.138727122E+04  -0.437571858E+03  -0.712094335E+03
   78   41  -0.770983081E+03  -0.343363618E+03  -0.138230077E+04
   78   42  -0.715387763E+03  -0.100730657E+04  -0.104719755E+04
   78   43  -0.109279959E+04  -0.116862846E+04  -0.251327412E+03
   78   44  -0.152580674E+04  -0.528385594E+03   0.125663706E+03
   78   45  -0.158140205E+04   0.279949162E+03  -0.209439510E+03
   78   46  -0.122966040E+04   0.427577763E+03  -0.963421747E+03
   78   47  -0.180031255E+03   0.664286934E+03  -0.146607657E+04
   78   48   0.209002970E+03  -0.213891432E+03  -0.159174028E+04
   78   49   0.210529928E+03  -0.105030021E+04  -0.121474916E+04
   78   50  -0.286811391E+02  -0.155239819E+04  -0.460766923E+03
   78   51  -0.474452953E+03  -0.152052230E+04   0.293215314E+03
   78   52  -0.954134528E+03  -0.100541418E+04   0.837758041E+03
   78   53  -0.129324800E+04  -0.149656406E+03   0.963421747E+03
   78   54  -0.134901537E+04   0.677735597E+03   0.586430629E+03
   78   55  -0.110548464E+04   0.117693723E+04  -0.125663706E+03
   78   56  -0.660622407E+03   0.118864206E+04  -0.879645943E+03
   78   57   0.642487806E+03   0.101201344E+04  -0.108908545E+04
   78   58   0.931215408E+03   0.264082715E+03  -0.129852496E+04
   78   59   0.109087427E+04  -0.649934406E+03  -0.100530965E+04
   78   60   0.921796732E+03  -0.127719904E+04  -0.376991118E+03
   78   61   0.541240483E+03  -0.147919077E+04   0.376991118E+03
   78   62   0.128939536E+03  -0.119177866E+04   0.108908545E+04
   78   63  -0.466300069E+03  -0.506214015E+03   0.146607657E+04
   78   64  -0.639158468E+03   0.431546040E+03   0.142418867E+04
   78   65  -0.644030081E+03   0.113142065E+04   0.963421747E+03
   78   66  -0.354486650E+03   0.156637901E+04   0.209439510E+03
